origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Indigo,Mount Alexander,Beechworth,High Country,-36.20557771357384,146.69736456603127,Elphinstone (Vic.),Bendigo Loddon,-37.0586987197156,144.23384889363635,1096,399,239.40911527428986,73.72262773722628,14.324817518248176,2.5547445255474455,26.277372262773724,4.288321167883212,0.7299270072992701
Loddon,Southern Grampians,Laanecoorie,Bendigo Loddon,-36.44905906042991,143.90306228580994,Hamilton (Vic.),Western Grampians,-37.70564652563522,142.0306432175985,1095,460,217.05260883654077,75.25114155251141,12.876712328767123,2.191780821917808,24.748858447488583,3.0136986301369864,0.6392694063926941
Benalla,Northern Grampians,Benalla,High Country,-36.55001680847989,145.99286983902664,St Arnaud,Central Highlands,-36.976577531598714,142.82770943720857,1095,393,285.8995759089483,75.61643835616438,16.164383561643834,3.0136986301369864,24.383561643835616,4.200913242009133,0.91324200913242
South Gippsland,Indigo,Leongatha,Gippsland,-38.51000720255768,145.94855425037235,Beechworth,High Country,-36.20557771357384,146.69736456603127,1092,403,264.6468705549105,73.9010989010989,13.461538461538462,3.3882783882783882,26.098901098901102,4.853479853479854,0.5494505494505495
Wangaratta,Horsham,Laceby,High Country,-36.376466908422685,146.3351540678262,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,1092,503,371.870533571525,81.77655677655677,15.659340659340659,3.021978021978022,18.223443223443223,3.6630036630036633,1.098901098901099
Colac Otway,Loddon,Colac East,Great Ocean Road,-38.438595295656384,143.62213312593246,Durham Ox,Bendigo Loddon,-36.44905906042991,143.90306228580994,1091,333,222.6118285088714,71.31072410632447,14.757103574702107,3.9413382218148487,28.689275893675525,4.582951420714941,1.1915673693858846
Towong,Murrindindi,Mitta Mitta,High Country,-36.20190233890858,147.41549023698408,Yea,High Country,-37.317331170312265,145.55869351856012,1091,445,206.73934129752325,72.22731439046746,15.490375802016498,2.016498625114574,27.772685609532537,5.0412465627864345,1.0999083409715857
Surf Coast,Gannawarra,Torquay (Vic.),Great Ocean Road,-38.348388766704545,144.21031303599864,Mystic Park,Mallee,-35.74140499234074,143.98668116834165,1091,304,290.5617242791999,60.03666361136572,15.123739688359302,2.474793767186068,39.96333638863428,8.524289642529789,2.016498625114574
Gannawarra,Pyrenees,Cohuna,Mallee,-35.74140499234074,143.98668116834165,Beaufort (Vic.),Ballarat,-37.380904280389956,143.42636625103117,1086,381,189.04681174762922,61.69429097605893,8.747697974217312,2.394106813996317,38.30570902394107,6.721915285451196,1.1970534069981584
Southern Grampians,Loddon,Balmoral (Vic.),Western Grampians,-37.70564652563522,142.0306432175985,Inglewood (Vic.),Bendigo Loddon,-36.44905906042991,143.90306228580994,1078,457,217.05260883654063,74.39703153988869,11.317254174397032,2.5974025974025974,25.60296846011132,3.525046382189239,1.5769944341372915
Corangamite,Moira,Timboon,Great Ocean Road,-38.32578838880479,143.08576051085686,Numurkah,Central Murray,-36.0172158101163,145.67529156599454,1075,379,344.2621587763165,70.6046511627907,12.372093023255815,4.465116279069767,29.3953488372093,5.3023255813953485,0.8372093023255814
Northern Grampians,Murrindindi,St Arnaud,Central Highlands,-36.976577531598714,142.82770943720857,Devils River,High Country,-37.317331170312265,145.55869351856012,1070,315,244.99178942400573,58.971962616822424,11.869158878504672,1.7757009345794394,41.02803738317757,8.504672897196262,1.3084112149532712
Benalla,Gannawarra,Broken Creek,High Country,-36.55001680847989,145.99286983902664,Leitchville,Mallee,-35.74140499234074,143.98668116834165,1068,407,201.32623939641584,73.68913857677903,10.299625468164795,3.089887640449438,26.31086142322097,3.464419475655431,0.6554307116104869
Towong,Kingston (Vic.),Walwa,High Country,-36.20190233890858,147.41549023698408,Mentone,Melbourne,-37.9903389839083,145.0955422316942,1063,316,286.13499449575147,63.687676387582314,12.605832549388523,4.233301975540922,36.312323612417686,7.61994355597366,1.881467544684854
Cardinia,Queenscliffe,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,1060,434,75.16156553311123,57.16981132075472,12.830188679245284,3.5849056603773586,42.83018867924528,8.867924528301886,0.6603773584905661
Northern Grampians,Benalla,St Arnaud,Central Highlands,-36.976577531598714,142.82770943720857,Benalla,High Country,-36.55001680847989,145.99286983902664,1058,365,285.89957590894824,72.77882797731569,16.824196597353495,5.576559546313799,27.22117202268431,4.914933837429111,0.8506616257088847
West Wimmera,Cardinia,Benayeo,Western Grampians,-36.70800889444783,141.2888701676136,Cockatoo (Vic.),Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,1057,522,399.1323387363926,74.36140018921475,15.704824976348156,1.7975402081362346,25.63859981078524,4.446546830652791,0.28382213812677387
Strathbogie,Pyrenees,Mangalore (Vic.),Goulburn,-36.783789547174315,145.39165623925777,Avoca (Vic.),Ballarat,-37.380904280389956,143.42636625103117,1057,473,186.54744820265617,68.21192052980133,12.015137180700094,4.351939451277199,31.788079470198678,6.622516556291391,1.8921475875118259
Colac Otway,Queenscliffe,Kennett River,Great Ocean Road,-38.438595295656384,143.62213312593246,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,1055,446,91.6227905637662,61.137440758293835,10.710900473933648,1.8957345971563981,38.862559241706165,7.5829383886255926,0.6635071090047393
Northern Grampians,Wellington,Halls Gap,Central Highlands,-36.976577531598714,142.82770943720857,Loch Sport,Gippsland,-38.08514705389654,146.99369744746866,1054,442,387.4446150769103,77.41935483870968,15.27514231499051,4.364326375711575,22.58064516129032,4.459203036053131,0.47438330170777987
Loddon,Colac Otway,Boort,Bendigo Loddon,-36.44905906042991,143.90306228580994,Elliminyt,Great Ocean Road,-38.438595295656384,143.62213312593246,1054,293,222.61182850887118,67.07779886148008,12.618595825426945,1.8975332068311195,32.922201138519924,5.787476280834915,1.0436432637571158
Wodonga,Colac Otway,Barnawartha North,Murray East,-36.13081072902897,146.88050092664582,Cape Otway,Great Ocean Road,-38.438595295656384,143.62213312593246,1052,428,385.8901025177837,70.43726235741445,14.543726235741444,2.7566539923954374,29.562737642585553,5.038022813688213,0.8555133079847909
Colac Otway,Wodonga,Forrest (Vic.),Great Ocean Road,-38.438595295656384,143.62213312593246,Wodonga,Murray East,-36.13081072902897,146.88050092664582,1052,426,385.8901025177839,68.8212927756654,12.547528517110266,3.2319391634980987,31.1787072243346,4.467680608365019,0.9505703422053232
Mornington Peninsula,Towong,Mornington (Vic.),Peninsula,-38.29235403626136,145.02040683307882,Mitta Mitta,High Country,-36.20190233890858,147.41549023698408,1049,299,314.57902381673466,66.7302192564347,16.205910390848427,3.336510962821735,33.269780743565306,6.291706387035272,1.4299332697807436
Moonee Valley,Towong,Moonee Ponds,Melbourne,-37.750258760350675,144.89778570792996,Tallangatta,High Country,-36.20190233890858,147.41549023698408,1042,451,282.2266267751361,70.63339731285988,14.779270633397312,2.6871401151631478,29.366602687140116,3.742802303262956,0.9596928982725527
Latrobe (Vic.),Hindmarsh,Newborough,Gippsland,-38.213057179642476,146.42477587409678,Nhill,Wimmera,-36.31750146714296,141.82984002595003,1042,305,457.92355647011965,73.6084452975048,19.001919385796544,3.358925143953935,26.391554702495203,6.046065259117082,1.727447216890595
Bass Coast,Pyrenees,Summerlands,Phillip Island,-38.527845172196216,145.4582565574395,Moonambel,Ballarat,-37.380904280389956,143.42636625103117,1042,329,219.08517890424343,68.33013435700576,14.107485604606525,2.8790786948176583,31.669865642994242,4.894433781190019,0.8637236084452975
Towong,Moonee Valley,Mitta Mitta,High Country,-36.20190233890858,147.41549023698408,Avondale Heights,Melbourne,-37.750258760350675,144.89778570792996,1039,432,282.2266267751361,68.7199230028874,15.784408084696825,3.946102021174206,31.28007699711261,6.641000962463909,1.2512030798845042
Kingston (Vic.),Towong,Moorabbin,Melbourne,-37.9903389839083,145.0955422316942,Eskdale (Vic.),High Country,-36.20190233890858,147.41549023698408,1037,279,286.1349944957516,67.11668273866924,14.271938283510124,3.182256509161042,32.88331726133077,5.014464802314368,1.0607521697203472
Wangaratta,Glenelg,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,1035,371,468.10347480805177,75.45893719806763,16.03864734299517,1.8357487922705313,24.541062801932366,3.864734299516908,0.5797101449275363
Gannawarra,West Wimmera,Lake Meran,Mallee,-35.74140499234074,143.98668116834165,Apsley (Vic.),Western Grampians,-36.70800889444783,141.2888701676136,1030,343,264.778826193269,79.51456310679612,14.174757281553399,3.9805825242718447,20.485436893203886,4.466019417475728,0.6796116504854369
Gannawarra,East Gippsland,Koondrook,Mallee,-35.74140499234074,143.98668116834165,Bairnsdale,Lakes,-37.804803484094386,147.83505312804294,1028,204,412.41132530988574,64.39688715953308,11.964980544747082,1.4591439688715953,35.60311284046693,7.101167315175097,2.4319066147859925
Northern Grampians,South Gippsland,St Arnaud,Central Highlands,-36.976577531598714,142.82770943720857,Buffalo,Gippsland,-38.51000720255768,145.94855425037235,1026,307,323.0413535218514,69.20077972709552,13.64522417153996,2.631578947368421,30.79922027290448,5.9454191033138395,0.5847953216374269
Mansfield,Swan Hill,Mansfield (Vic.),High Country,-37.07924310158439,146.07790953829777,Ultima,Mallee,-35.21981010945133,143.40895947635028,1026,296,316.47998687027075,61.69590643274854,9.25925925925926,2.4366471734892787,38.30409356725146,13.157894736842104,1.8518518518518516
Wellington,Northern Grampians,Carrajung Lower,Gippsland,-38.08514705389654,146.99369744746866,Ledcourt,Central Highlands,-36.976577531598714,142.82770943720857,1024,441,387.4446150769106,73.33984375,17.578125,2.34375,26.66015625,5.95703125,0.9765625
Queenscliffe,Colac Otway,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,1021,413,91.62279056376617,67.28697355533791,11.557296767874632,1.665034280117532,32.7130264446621,8.32517140058766,0.4897159647404506
Cardinia,Towong,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,Corryong,High Country,-36.20190233890858,147.41549023698408,1021,357,269.65502524766003,66.2095984329089,12.634671890303622,3.1341821743388834,33.79040156709109,5.582761998041136,0.6856023506366308
Yarriambiack,Nillumbik,Minyip,Wimmera,-36.25025723993989,142.46577228732647,Eltham (Vic.),Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,1020,309,285.69039662879027,66.66666666666666,13.823529411764707,2.2549019607843137,33.33333333333333,3.2352941176470593,0.49019607843137253
Nillumbik,Yarriambiack,Doreen,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,Warracknabeal,Wimmera,-36.25025723993989,142.46577228732647,1018,313,285.6903966287903,67.19056974459725,15.717092337917485,2.259332023575639,32.80943025540275,8.93909626719057,0.5893909626719057
Hindmarsh,Loddon,Dimboola,Wimmera,-36.31750146714296,141.82984002595003,Raywood,Bendigo Loddon,-36.44905906042991,143.90306228580994,1016,535,186.1654878389007,76.6732283464567,16.92913385826772,2.3622047244094486,23.326771653543307,4.330708661417323,0.5905511811023622
Mansfield,Towong,Maindample,High Country,-37.07924310158439,146.07790953829777,Mitta Mitta,High Country,-36.20190233890858,147.41549023698408,1015,441,154.1385044249451,71.6256157635468,15.665024630541872,1.477832512315271,28.374384236453203,4.433497536945813,0.6896551724137931
East Gippsland,Gannawarra,Nicholson (Vic.),Lakes,-37.804803484094386,147.83505312804294,Cohuna,Mallee,-35.74140499234074,143.98668116834165,1014,208,412.41132530988614,64.89151873767258,11.045364891518737,3.057199211045365,35.108481262327416,8.579881656804734,1.7751479289940828
Queenscliffe,Cardinia,Queenscliff (Vic.),Geelong and the Bellarine,-38.268453485802354,144.65023085364143,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,1009,421,75.16156553311124,58.176412289395444,11.793855302279486,1.4866204162537164,41.823587710604556,7.036669970267592,0.4955401387512388
Southern Grampians,Mount Alexander,Glenthompson,Western Grampians,-37.70564652563522,142.0306432175985,Ravenswood South,Bendigo Loddon,-37.0586987197156,144.23384889363635,1007,371,207.52607697697655,72.19463753723933,12.512413108242304,1.9860973187686197,27.805362462760673,4.07149950347567,0.6951340615690168
Loddon,Hindmarsh,Wedderburn (Vic.),Bendigo Loddon,-36.44905906042991,143.90306228580994,Dimboola,Wimmera,-36.31750146714296,141.82984002595003,1000,515,186.16548783890067,78.4,12.4,3.1,21.6,2.0,0.8999999999999999
Pyrenees,Bass Coast,Avoca (Vic.),Ballarat,-37.380904280389956,143.42636625103117,Newhaven,Phillip Island,-38.527845172196216,145.4582565574395,997,332,219.08517890424346,65.89769307923771,15.14543630892678,2.6078234704112337,34.10230692076229,4.914744232698094,3.009027081243731
Wangaratta,Buloke,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Nullawil,Wimmera,-36.107713736719475,143.06516459947323,996,297,294.76213534604403,68.57429718875501,16.76706827309237,1.2048192771084338,31.42570281124498,4.116465863453815,0.9036144578313252
Towong,Cardinia,Talgarno,High Country,-36.20190233890858,147.41549023698408,Officer,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,995,296,269.6550252476603,63.91959798994975,11.557788944723619,2.7135678391959797,36.08040201005025,7.035175879396985,3.1155778894472363
Greater Shepparton,Hindmarsh,Shepparton,Goulburn,-36.38940852443266,145.38258615315812,Kiata,Wimmera,-36.31750146714296,141.82984002595003,992,331,318.24398498767164,73.18548387096774,11.995967741935484,2.9233870967741935,26.814516129032256,6.048387096774194,0.4032258064516129
Murrindindi,Towong,Homewood,High Country,-37.317331170312265,145.55869351856012,Mitta Mitta,High Country,-36.20190233890858,147.41549023698408,989,432,206.73934129752303,77.95753286147624,13.144590495449949,2.932254802831143,22.04246713852376,3.336703741152679,0.8088978766430739
Hindmarsh,Latrobe (Vic.),Nhill,Wimmera,-36.31750146714296,141.82984002595003,Traralgon,Gippsland,-38.213057179642476,146.42477587409678,989,322,457.9235564701192,68.35187057633973,18.70576339737108,1.9211324570273005,31.648129423660265,8.291203235591507,0.6066734074823054
Hepburn,Alpine,Creswick,Spa Country,-37.347546002481,144.06228219784037,Ovens,High Country,-36.68935497217605,146.9374192928282,987,328,265.5341235975332,55.62310030395137,11.043566362715298,2.8368794326241136,44.37689969604863,8.206686930091186,1.21580547112462
Buloke,Colac Otway,Birchip,Wimmera,-36.107713736719475,143.06516459947323,Birregurra,Great Ocean Road,-38.438595295656384,143.62213312593246,986,263,263.82436419266924,71.6024340770791,9.73630831643002,4.563894523326572,28.397565922920894,5.172413793103448,0.9127789046653144
Melbourne,Unincorporated Vic,Kensington (Vic.),Melbourne,-37.81361503191175,144.9567973261259,French Island,Phillip Island,-38.231008461107294,145.57330995873463,986,574,71.2072657136738,69.87829614604463,17.24137931034483,2.129817444219067,30.121703853955374,5.273833671399594,0.9127789046653144
Swan Hill,Mansfield,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,Mansfield (Vic.),High Country,-37.07924310158439,146.07790953829777,984,286,316.4799868702706,62.601626016260155,7.723577235772358,3.9634146341463414,37.39837398373984,7.621951219512195,2.0325203252032518
Horsham,Strathbogie,Murra Warra,Western Grampians,-36.72607356179029,142.19453625314452,Mitchellstown,Goulburn,-36.783789547174315,145.39165623925777,984,643,284.88927254902586,66.869918699187,13.211382113821138,2.2357723577235773,33.13008130081301,8.130081300813007,0.8130081300813009
Mount Alexander,Southern Grampians,Maldon (Vic.),Bendigo Loddon,-37.0586987197156,144.23384889363635,Hamilton (Vic.),Western Grampians,-37.70564652563522,142.0306432175985,980,365,207.5260769769768,75.3061224489796,13.77551020408163,2.9591836734693877,24.693877551020407,1.7346938775510203,0.5102040816326531
Unincorporated Vic,Melbourne,French Island,Phillip Island,-38.231008461107294,145.57330995873463,Parkville (Vic.),Melbourne,-37.81361503191175,144.9567973261259,977,497,71.20726571367376,66.32548618219037,12.48720573183214,2.6612077789150463,33.67451381780962,5.220061412487206,0.6141248720573182
